year,gvkey,commodity_display,spearman_corr,alpha,beta,r_squared
2010,2312,Tin,-0.7060752907911552,3.015560593944479,-2.062578439478291e-05,0.2869354765089935
2010,2352,Tin,0.8061954127882252,0.2326964467558837,1.4467209461217845e-05,0.5147661764321848
2010,2403,Tin,0.7806348513312211,3.7532789912519178,0.0002478650829971,0.3356096382551706
2010,2436,Tin,0.836812126245898,31.685247480628163,0.0011354171779938,0.7630129147055099
2010,2444,Tin,0.4539876863572998,8.005245179304712,0.0001056483044396,0.1554642915656267
2010,2448,Tin,0.7975547196507705,0.061900142424705,6.659514242511308e-06,0.4052064490029603
2010,2536,Tin,0.3767701085555673,-0.0555135321584839,3.816637594769173e-06,0.7787550723699684
2010,2547,Tin,0.6864153409014828,-0.1284851821037373,1.7465668399880067e-05,0.458962014462263
2010,2574,Tin,-0.0641702593847555,0.0258198272116202,-1.2239095044731853e-07,0.0281904895407534
2010,2577,Tin,-0.5939936351058153,0.2248888506040022,-1.3982905282836306e-06,0.168662071176921
2010,2593,Tin,0.3639343625093063,2.849937661902872,7.968165855530526e-06,0.0563942205886254
2010,2596,Tin,-0.4315416523932422,1828.8935009348968,-0.0144427162670046,0.0525910431093519
2010,2628,Tin,0.1556617955451515,3425.644587736528,-0.0017521377798361,0.0012057118903361
2010,2663,Tin,-0.4811456381322621,0.6753945239279658,-3.465127019598888e-06,0.0985455994631964
2010,2710,Tin,-0.5544407515914207,1.484036669700737,-9.274899585510883e-06,0.153490811970659
2010,2751,Tin,-0.6770470507690499,2.5778744977993804,-2.9678384891779597e-05,0.2880142232158449
2010,2771,Tin,0.2626646751130269,0.9222156098309852,1.85265081732539e-05,0.3030239217487039
2010,2787,Tin,-0.770028107410645,6.561536063755938,-0.0001084886104914,0.4951513122635773
2010,2807,Tin,0.1496132481581232,1.240659833432303,2.9047891430713666e-06,0.0296904222162713
2010,2817,Tin,-0.1757483034449999,0.9587659034207068,2.8216181240966985e-06,0.0172380813315999
2010,2820,Tin,-0.4974158599475255,1.8084876539010923,-1.45154533183005e-05,0.3745942945706287
2010,2884,Tin,-0.14096073769078,0.1791453041060076,-2.0785301683375338e-07,0.0297834015230908
2010,2960,Tin,0.6815917699651817,-0.2926148308509006,1.901495212457987e-05,0.6052736668066419
2010,2986,Tin,0.2725264449461248,0.3860614964681562,3.295969565310336e-07,0.002069508253561
2010,2991,Tin,0.865999193976789,-7.074041239099135,0.0002762779523364,0.8117350550525277
2010,3007,Tin,0.7782852378097791,0.1342200421201152,4.866925395718348e-06,0.3764880313348689
2010,3026,Tin,-0.5093425865458225,5.667591913567143,-3.000239423209477e-05,0.0709941393205836
2010,3028,Tin,0.4923588586123697,0.2335708128051209,7.77729847726566e-06,0.3959521659637794
2010,3107,Tin,-0.5975875300011612,0.1716300064866073,-1.5433975676427825e-06,0.3667470163231946
2010,3121,Tin,-0.0834407579918657,5.169839421272633,-6.928247507790378e-06,0.0049430012675657
2010,3138,Tin,-0.7177143208040416,1.1060640629271783,-1.5145261943694032e-05,0.3590158006695626
2010,3144,Tin,-0.0993222719135152,16.47569437453875,5.279163175324688e-05,0.0436601260811871
2010,3158,Tin,0.3050149490525671,2.579398150755159,3.883924232435677e-05,0.4769485779457451
2010,3170,Tin,0.1604004449388209,1817.316711331676,0.0059774803831251,0.0856768026799841
2010,3221,Tin,0.2841916709863656,2.905074904279391,3.784460667965373e-05,0.175715384503368
2010,3226,Tin,-1.0,188.2955285714282,-0.004892345013477,1.0
2010,3231,Tin,-0.4865462013851766,59.10969797416952,-0.000107308495965,0.0636037540330008
2010,3238,Tin,0.7305627859575895,6.4740736219819786,0.0009731254837825,0.2986000552626211
2010,3243,Tin,-0.1317986380076256,10.301685097462574,4.278645471420999e-05,0.0402418274404551
2010,3246,Tin,-0.7158041474346954,0.4176294225225576,-4.572797612436875e-06,0.3021155982932522
2010,3278,Tin,-0.5358845361369757,1.7656489774664184,-1.0539928596034902e-05,0.1172618786431359
2010,3413,Tin,0.65611658189873,11.28007973985513,0.0002340689728364,0.6015516016186058
2010,3439,Tin,0.0769631735508317,4.287229412758744,1.2543214609289324e-05,0.0529777735242447
2010,3504,Tin,-0.7386132817115708,5.859060933063311,-4.885552393175802e-05,0.4046292400009414
2010,3505,Tin,0.7894068953665879,41.78322457411841,0.0012156416616512,0.7046245491079504
2010,3532,Tin,-0.2121056056568531,129.1059228899659,1.056523273835328e-05,3.958979100571192e-05
2010,3562,Tin,-0.1911759871590613,97.10611129056063,-0.0001872538788519,0.0303381014841837
2010,3570,Tin,-0.7492577061667386,21.043604163727757,-0.0001870269354007,0.4188135225524559
2010,3580,Tin,-0.1071428571428571,1044.7506704892485,0.0149110923755107,0.0215033792190413
2010,3643,Tin,-0.8309466030429077,0.8829001308107047,-1.5125757287531196e-05,0.5005899761225785
2010,3650,Tin,0.7004837563656153,0.324653276755097,2.526412418245251e-05,0.4544921292831557
2010,3708,Tin,-0.4645336530388707,75.50026050060467,-0.0002822856534746,0.0385683887938232
2010,3813,Tin,0.8538786849313944,0.3758459051000021,7.466565105713945e-05,0.7567483242946281
2010,3835,Tin,0.525148388656367,0.706031791173002,1.6263952231898357e-05,0.5177207725220381
2010,3851,Tin,0.4698995606955101,0.8546601230104932,5.942749831626628e-05,0.5735973042397021
2010,3863,Tin,-0.7527472527472527,9.86949411899137,-0.0001705998022285,0.8762701209130249
2010,3969,Tin,0.488043135737913,2.679095297513765,4.2373387197808696e-05,0.3569627228160008
2010,3980,Tin,0.6548757311002116,-0.0049854803971521,4.682389179157984e-06,0.6553620606393393
2010,4016,Tin,0.7434624067813624,29.81738497739638,0.0006031768626053,0.6949180071851746
2010,4036,Tin,-0.5660771829849728,18.32617543260065,-0.0001764777819498,0.2119775333259856
2010,4058,Tin,-0.1423993668936519,27.52088513262689,-7.37963867033165e-05,0.0444343380472628
2010,4093,Tin,-0.6876688402661046,0.8541573538322752,-7.716368429961448e-06,0.2790421109569436
2010,4108,Tin,0.7867756279574822,-0.0685136721721712,1.7696973162909362e-05,0.5881005986492969
2010,4115,Tin,-0.3073332790821104,10.491496228489405,-2.564950071430873e-05,0.1445583117300072
2010,4145,Tin,-0.5246008779277389,0.0074102848429696,-8.559049222526326e-08,0.0581088678250345
2010,4199,Tin,1.0,-130.6675812030078,0.0069254887218045,1.0
2010,4321,Tin,-0.6701648887072674,216.6274410584585,-0.0025896234632527,0.3637448566855366
2010,4367,Tin,0.0966169774912188,2.235963360535136,-2.0780060416517944e-05,0.0403138974831214
2010,4384,Tin,-0.2571430446596893,0.2122842712086037,-8.47987114238751e-07,0.0511498670000664
2010,4423,Tin,-0.4462207463067458,3.4229157015573564,-1.263027249880088e-05,0.0867546711313813
2010,4462,Tin,-0.7255599472990777,21.226236434767237,-7.662645531319402e-05,0.2824610551767019
2010,4494,Tin,-0.571148060499016,28.54489839657521,-0.0004333780096407,0.6879644050777083
2010,4498,Tin,0.0058788749958265,0.0868058536631082,-3.4132808898027213e-07,0.0299272434163252
2010,4503,Tin,0.8787603301983642,-47.59159501940562,0.0062595988065161,0.7392172750196178
2010,4517,Tin,0.5887599592130006,-0.2930783631138083,5.05030525775496e-05,0.4586503962069084
2010,4598,Tin,-0.417776926156217,11.21617087682082,-8.651362373204403e-05,0.4429740417271445
2010,4605,Tin,0.7346992155829541,0.2520960311471669,5.669367128014647e-06,0.331104407059267
2010,4608,Tin,0.5144604988072661,0.378995298440881,1.8227079914346266e-05,0.5771021446459081
2010,4611,Tin,0.3347008547008547,-2.7237354946506898,0.0007481948706759,0.0683066094535373
2010,4640,Tin,-0.8200662128201254,0.0370960556380359,-4.242787797128358e-07,0.4389091378263453
2010,4685,Tin,0.070288094543492,0.8840337619398869,-3.0664809768220864e-06,0.0448323304041936
2010,4699,Tin,-0.1662388841850829,1.0278909990513625,-4.136987331260778e-06,0.1183102187695607
2010,4723,Tin,0.626476950124402,5.67809551036538,0.0001657308337902,0.346259843390032
2010,4737,Tin,-0.0645019741941455,13.931154779935053,1.135522908230036e-05,0.002130467804455
2010,4809,Tin,0.7978957281667683,-0.6583699013200386,9.868833797017896e-05,0.4605726389071374
2010,4839,Tin,0.8649859969491435,1.6496904480958394,0.0001314794799138,0.7758297453588019
2010,4881,Tin,0.160893176004195,0.7599993838067887,-8.519792037688388e-07,0.0037945179473293
2010,4885,Tin,0.7246370203756822,-0.3647466375950334,0.0001622009029404,0.7556326595903898
2010,4926,Tin,0.6266291541823619,51.4965407125338,0.000786481638027,0.555345891337731
2010,4973,Tin,0.4370056844290852,2.0787400211612805,4.4290961931990765e-05,0.0758801778034437
2010,4988,Tin,0.8251163775465951,0.6312158399490315,0.0001956850472609,0.5982409816556993
2010,4990,Tin,-0.5297656241578392,0.0484903142973429,-7.938965556850168e-07,0.2844751635738732
2010,5046,Tin,0.5387708707279738,6.243939321703831,0.0001217075970092,0.1374122349524572
2010,5047,Tin,0.3525376157233141,0.1448396469394146,1.2896673640495484e-06,0.1039206867440922
2010,5071,Tin,0.6514867312480863,1.6475415220667904,6.890584487625668e-05,0.5936342042055373
2010,5073,Tin,0.5792069421494291,-0.3237706318910909,6.606374984778057e-05,0.4368411722222308
2010,5116,Tin,0.1814702389311099,1.0447564676857883,-3.175357480311831e-08,7.800329556384433e-06
2010,5149,Tin,0.9082218611713466,0.0084324471387189,1.345343059868299e-05,0.6737182511009016
2010,5234,Tin,-0.1937581116501795,0.5122301531760579,-2.1307492541360194e-06,0.0750004544103797
2010,5256,Tin,0.0181328483523418,3.0013172635572145,3.561102983030783e-06,0.0274838670051367
2010,5338,Tin,-0.0856482307162146,0.1829654595260466,-1.2671551406244969e-06,0.1258192635846132
2010,5439,Tin,0.8053927580971212,0.2522411175476741,3.2227518337389674e-05,0.3645864361274106
2010,5492,Tin,-0.0974074339679256,13.794704807285376,-0.0001677476282202,0.2388497964750624
2010,5496,Tin,-0.7032874634276572,127.48426888474953,-0.0016213375092318,0.30365177423637
2010,5518,Tin,-0.7933363006335383,0.1672282984916769,-2.0601487330398817e-06,0.471381816325619
2010,5530,Tin,1.0,20.990037192955224,0.0001230213918254,0.9983804614703324
2010,5539,Tin,-0.1410619132965162,0.1873586229817201,-3.028570610821947e-07,0.0036544261161718
2010,5568,Tin,0.6010437210911873,0.1970771089702368,7.101429682572792e-06,0.2944529873491628
2010,5572,Tin,0.7817429932131147,0.4832170172402084,2.2320725202428284e-05,0.3152701022715077
2010,5581,Tin,-0.7817404733965952,0.0721312450707325,-9.714963223123772e-07,0.5072772215305049
2010,5597,Tin,-0.4017350054791601,4.009783999594129,-2.760577759279537e-05,0.0712337481862441
2010,5600,Tin,0.5654797552703431,0.0172445797584589,3.1248946614791295e-07,0.2114454903104838
2010,5608,Tin,0.6393689691170551,11.793048293777224,0.000313669810287,0.2784394918498452
2010,5643,Tin,0.7268608318478263,0.0994907510317885,7.988967728758866e-06,0.3185546293058972
2010,5667,Tin,-0.8265644265241452,3.7927460763415626,-4.5969327426259737e-05,0.5828244211955429
2010,5680,Tin,-0.376676344794409,3.9969204057854646,-1.956307585403228e-05,0.1125584955540043
2010,5764,Tin,0.7773994675166132,0.0125627689409869,0.0001524041369099,0.8584549295215581
2010,5783,Tin,-0.5738963433361786,1.7193477340891632,-1.2223020153452528e-05,0.3328621332030745
2010,5786,Tin,0.628788194985338,0.0703829534791872,7.3073377855837375e-06,0.424895678347221
2010,5870,Tin,-0.3987123476661301,1.7782472237141498,-1.477955959522036e-05,0.3129704015655343
2010,5878,Tin,-0.3275333376115135,0.3335325989697794,-3.619905783838657e-06,0.1153799566589598
2010,5959,Tin,-0.5,4.701332538532587,-2.9954502654426283e-05,0.9987590392361182
2010,5987,Tin,-0.7249430535915343,1.0303558231983705,-8.657632561922966e-06,0.5048859142817789
2010,6008,Tin,0.2453152214557477,0.2281553235306256,8.85507133641053e-07,0.0258479492781068
2010,6066,Tin,-0.9071146245059288,5.267444099510416,-0.000116815278296,0.2600144546457925
2010,6078,Tin,0.9052992820786644,-0.5883002954137007,3.282882664175115e-05,0.870395537789672
2010,6100,Tin,-0.6673906823489518,1.1322302935373407,-1.2992884712023512e-05,0.413096602028007
2010,6136,Tin,0.6636363636363638,3.400899717168599,0.000157565793531,0.8387303586768534
2010,6223,Tin,-0.5201451073189647,1.5292961688192324,-9.534190721655956e-06,0.1878884717799002
2010,6268,Tin,-0.4369228118505812,3.174538150679515,-1.4276918856530533e-05,0.0506882778356475
2010,6304,Tin,-0.1351736537279138,2.6882392237791533,-4.209915923625696e-06,0.0215430715945522
2010,6310,Tin,-0.5447834471595693,29.48343566202399,-0.0001965280765985,0.1834538225319244
2010,6338,Tin,0.1475638014103288,8.347014414396277,2.3593857756372003e-05,0.0683241269869214
2010,6386,Tin,0.615820674260572,0.4334778025005015,1.3395338375012702e-05,0.4822765384462307
2010,6509,Tin,0.5817730778885011,23.472405943808106,0.0001521792956816,0.5827573801830831
2010,6543,Tin,0.6012604729540867,0.1025382159596191,2.6425760928906755e-06,0.6380224338303255
2010,6547,Tin,-0.511554147665714,0.0573545684177855,-1.1931938936472143e-06,0.2403830842205279
2010,6565,Tin,0.2176243010250854,0.2813430145206078,7.492396396048242e-06,0.4195725720116569
2010,6573,Tin,-0.0319825728035862,1.467805524339717,6.07311238886882e-06,0.046836421736731
2010,6669,Tin,-1.0,38.28992792961435,-0.0002844627480344,1.0
2010,6730,Tin,-0.4701972576370835,18.701236835196404,-5.614586368382686e-05,0.0627194405180795
2010,6733,Tin,-0.453373804661079,0.1002718776971239,-6.618817095862458e-07,0.1965676155671691
2010,6742,Tin,0.3229057317405296,12.412010596774302,-0.0001065598675984,0.1866146302757494
2010,6774,Tin,0.7875620088464382,-1.877924624901623,0.0001746691007615,0.826107321728483
2010,6781,Tin,-0.8899285894220454,0.374796632271298,-7.677946027337964e-06,0.7253316874307585
2010,6829,Tin,-0.0064935370399424,12.85679564798454,4.290356438555606e-06,0.000731781653226
2010,6867,Tin,-0.6425944856460399,6.594503672987056,-4.158398499893787e-05,0.2337538374836083
2010,6932,Tin,0.6149752706336582,5.885758483447144,9.702949087189856e-05,0.42012980719489
2010,7065,Tin,-0.7829924987213203,1.488623438670421,-2.7434897914637244e-05,0.4129087022293229
2010,7085,Tin,-0.2193086585672785,1.0396628494554332,-2.5079988707119777e-06,0.0181801563969605
2010,7116,Tin,0.8555788553858568,-0.0898684680951901,4.20138277612198e-06,0.4600490402102843
2010,7146,Tin,0.4874554733898238,4.60395315750271,0.000543198173243,0.666178065797079
2010,7163,Tin,0.8268505923561569,0.0086566820055393,1.0744975966781046e-05,0.5834571613694581
2010,7257,Tin,-0.040715200584115,347.5519491007545,-0.0009331071038801,0.0040889606926868
2010,7275,Tin,0.0567985052654254,0.0271700220607922,5.061782366958627e-09,9.856810984565369e-05
2010,7343,Tin,0.0241156773795391,0.59052824709375,1.0763250951878754e-05,0.2200592920607632
2010,7420,Tin,0.9726623740201568,30.301563338079053,0.000856599010142,0.8946539901559883
2010,7437,Tin,0.2842538864576849,0.8438409571808301,-1.6190323384225244e-05,0.0149830657574964
2010,7526,Tin,0.2767970193912896,0.1954182899359177,2.1436296208449187e-06,0.2741744460115278
2010,7549,Tin,0.0565382595890876,-1.228455378268563,8.346941453876852e-05,0.0403995925497049
2010,7585,Tin,-0.5960204666882964,4.632027452610297,-3.315169440483105e-05,0.148941361037452
2010,7647,Tin,-0.7999999999999999,0.0651738971965024,-9.0922878549529e-07,0.9848749384884552
2010,7648,Tin,-0.5479495874282272,38.74768424675674,-0.0002819257733747,0.1458130119854556
2010,7733,Tin,-0.7894728991502665,2.08954690500111,-2.0359144086033096e-05,0.8086905623258901
2010,7741,Tin,-0.6963600624592604,1.5161521900819142,-2.461005846690212e-05,0.2518595354504153
2010,7762,Tin,0.3827192758406963,1.5833024003753888,1.878624855171861e-05,0.1866665111855709
2010,7985,Tin,-0.1052735512092595,1.4958946891580025,-1.2665410643620624e-05,0.0255229122549954
2010,8007,Tin,-0.4825879567513174,6.812715677130387,-3.824330102837086e-05,0.0999467126818449
2010,8463,Tin,-0.1034636096122482,0.0030213639781104,1.226103649781623e-07,0.2474804338905705
2010,8699,Tin,0.0514890825147581,1.4809359401521638,5.588881306057362e-06,0.0125472587086564
2010,8762,Tin,-0.2730674650524413,0.1443247673130245,-9.09703145264341e-07,0.2547784645472523
2010,8807,Tin,0.3376317810616008,0.0297073669659906,4.069966250922491e-07,0.4490984011052907
2010,8850,Tin,0.4845824165030738,-1.0346025434593251,9.085208607100742e-05,0.670379994797152
2010,9016,Tin,0.5690433821601794,0.0444603452493185,6.626968008396458e-05,0.663663681143374
2010,9216,Tin,0.5802936997601563,0.3867847519751375,4.179377631484275e-06,0.1933250229289806
2010,9225,Tin,0.912396754328734,0.8377648077047667,4.9441656819736326e-05,0.5642828782103149
2010,9273,Tin,-0.7004606109883621,4.680401822083492,-5.492222961176343e-05,0.3160390762156709
2010,9299,Tin,-0.4311711583158135,0.284667818944037,-5.274699987337023e-07,0.0051812691311425
2010,9317,Tin,0.3539638708904283,1.4506049357395052,3.3396671879254644e-06,0.1985914935826995
2010,9324,Tin,-0.843643061986196,0.4511360470778849,-6.330307932119844e-06,0.5115734655497668
2010,9465,Tin,-0.912087912087912,5.695638690512591,-0.0001588743168177,0.9799462350352228
2010,9466,Tin,-0.2518434252994652,2.3139353902362387,-3.925404007084967e-07,5.771765827644604e-05
2010,9555,Tin,0.0967220093658531,7.2158822660178945,3.9682291979398616e-05,0.1703684811598935
2010,9611,Tin,-0.403640539206265,1.91786315755955,-1.0677999926163936e-05,0.0553301754634797
2010,9664,Tin,-0.2162420931106163,1.6743227463541284,-1.1220029806904602e-05,0.0942901714222553
2010,9667,Tin,-0.4162847390547724,25.715971122347813,-0.0001375645667008,0.1081112265579243
2010,9771,Tin,0.7588010241759372,1.58158528153323,3.3742317366966044e-05,0.5299979680803191
2010,9777,Tin,0.8495800393251631,-0.0086887406719032,1.3025943088735986e-06,0.573948650633936
2010,9783,Tin,-0.6254113840675177,-0.0600625792645914,2.690042124523208e-06,0.1332404208532011
2010,9815,Tin,0.5631191071541424,1.4436794088325002,3.990729073314154e-05,0.4285498524126079
2010,9846,Tin,0.2076294521326948,0.0089571026379596,-5.8966191273781316e-08,0.152428483392555
2010,9849,Tin,0.8665532896807707,-0.0616297517018643,5.016213409201766e-06,0.7746662711708074
2010,9850,Tin,-0.5414948923024476,1.0605076524637078,-1.029494169257948e-05,0.244019731631495
2010,9882,Tin,-0.8996074895047557,0.0394749278970216,-6.160296192087929e-07,0.4034795775261002
2010,9890,Tin,-0.1763426491499685,0.5688052493880564,-3.053648948870109e-06,0.1330060937435359
2010,9899,Tin,-0.4833095047332504,3.87205869020641,-5.892257927624219e-05,0.2107804743786064
2010,9969,Tin,-0.6571428571428573,3.760560481026429,-7.173504028874173e-05,0.7746916135650324
2010,10000,Tin,0.8004227945770925,15.528286569639784,0.0017839405987263,0.6404490932848041
2010,10008,Tin,0.6155968723237177,0.021872018953726,1.2001612181617804e-06,0.0317223401096893
2010,10016,Tin,-0.4297577140500683,0.0893227785392035,-1.6932553208765068e-06,0.3082812187781151
2010,10035,Tin,0.6935264654285014,0.9186097246912523,3.67466250826267e-05,0.6785798581757627
2010,10056,Tin,-0.4143523537384859,11.10573282265756,-1.1152989404286532e-05,0.009822622189455
2010,10096,Tin,-0.2332385926666122,1.0091494595363613,-1.3127163012082902e-05,0.1511094481803256
2010,10247,Tin,0.8329921717283998,-53.695891523001855,0.0025921212661543,0.7232509035741398
2010,10405,Tin,-0.6648461597473945,20.303942467968927,-0.0001330567340354,0.1872242162996595
2010,10411,Tin,0.4594001836265969,0.969545348418713,1.7682436493873785e-05,0.1536652225403946
2010,10441,Tin,0.8655550155839133,9.67140357113164,0.0015532773481145,0.8110167890079581
2010,10453,Tin,0.4499665340235262,21.23267115896845,0.0003411287731894,0.6275187711233619
2010,10499,Tin,-0.214926679798643,0.1519244038162135,-2.4602670683475253e-06,0.0346878777676511
2010,10504,Tin,-0.2521746135456726,4.229387050932958,-1.8903058079269771e-06,0.0001507091282354
2010,10519,Tin,-0.6518959008884828,0.1843776311764544,-1.5772372926639803e-06,0.2402924146953206
2010,10530,Tin,-0.2175073339771447,2.201691167902885,-7.884570724251065e-06,0.0985456668925803
2010,10549,Tin,0.0418691396628177,0.1949782804557987,1.711010672206643e-06,0.0506506769164211
2010,10581,Tin,0.523809523809524,0.0411770441226078,5.267209581278842e-07,0.2730525814585084
2010,10609,Tin,0.0617314125106105,12.82852982523756,4.8331474915833e-05,0.0683890868266233
2010,10614,Tin,0.1395212285456188,21.881602843651876,0.0001026103923996,0.0449505424046932
2010,10618,Tin,0.59657503572161,283.22794807846435,0.009067896386399,0.0726009946192599
2010,10735,Tin,0.793343593537467,6.4897990205726,7.212889972344032e-05,0.5962578678916575
2010,10789,Tin,0.7330854617729446,0.2455511852656093,2.502778197895533e-05,0.7162268306273738
2010,10793,Tin,0.0328434820511532,16.43545732243232,0.0001326918024153,0.1579026031922422
2010,10867,Tin,-0.4709969342844188,1.041470666587663,-3.1945748993297224e-06,0.0426816937130963
2010,10903,Tin,-0.1630776450224402,1.1826478218476453,3.854139726188229e-06,0.0233572680493038
2010,10916,Tin,-0.0652982224994656,1.89168016997668,3.204100065083481e-05,0.0627540161793971
2010,10920,Tin,-0.8999999999999998,0.0330430406258139,-3.516947753445859e-07,0.8618703561278155
2010,10983,Tin,-0.8517926599808134,58.91755268433287,-0.0013439619622784,0.7374054407192625
2010,10991,Tin,-0.3315168446739178,5.463451673130526,-7.747868638655595e-06,0.0101908808864867
2010,10999,Tin,0.0220750611639472,7.084145654837414,-0.0001392352709231,0.1858306971236765
2010,11012,Tin,0.3907223819225691,-1.192661239499093,9.26276353717785e-05,0.7769008834729759
2010,11017,Tin,0.1028839933747868,35.21140800389971,-1.4861706223522444e-06,2.214302728864581e-05
2010,11060,Tin,-0.8230355827674065,5.80748160691264,-0.0001443231719022,0.66118821810547
2010,11094,Tin,0.5269083697056932,0.0834250305474063,9.24757799698316e-07,0.3095217413819895
2010,11191,Tin,-0.097913703176861,5.103193338049046,-1.2866775503832809e-05,0.019826161581963
2010,11228,Tin,0.5763809351771942,903.007435657406,0.011120540836105,0.6407214790615683
2010,11259,Tin,0.5161944576667691,1.4760911472097966,9.85708675571541e-06,0.1998345425366733
2010,11264,Tin,,0.009,-2.1175823681357513e-22,-inf
2010,11300,Tin,0.3887043213414764,6.154605896269359,0.0001867836308179,0.3269639894377344
2010,11301,Tin,-0.5990965556182948,29.777780187080445,-0.0004843823077828,0.2675852729531368
2010,11376,Tin,0.7887179487179486,61.56914067082805,0.0009227491969648,0.3014549384072387
2010,11399,Tin,-0.8787180703992868,0.5283176509318118,-8.127168863143903e-06,0.5842162716853134
2010,11499,Tin,0.5842723822945806,13.476580647250293,0.0003923912930358,0.6786549898993126
2010,11511,Tin,0.8638641253449862,2.754231163994313,0.0003181286294035,0.5975953814442828
2010,11550,Tin,0.6165942065931965,-0.6549740684207928,0.000110379373955,0.7704276376542544
2010,11554,Tin,-0.8487928203178023,0.0535971758203483,-1.1946050512689687e-06,0.5149671039592848
2010,11566,Tin,0.0780563721762472,1.0982862440597572,6.043871924291366e-06,0.1118146075180741
2010,11584,Tin,0.6812841283676629,179.28300674618592,0.0018372061227198,0.4217550825056572
2010,11600,Tin,-0.8412986008932344,0.0953341560455067,-1.3602604223278917e-06,0.4285477544556522
2010,11672,Tin,-0.7557223264540339,22.72173250894751,-0.0002118276050606,0.3815056990771569
2010,11745,Tin,0.3117174371565651,2.7265847811394432,3.073023093534141e-05,0.3361654941761325
2010,11756,Tin,-0.8577600340123664,0.4459940014369528,-5.324093238642749e-06,0.735036216763786
2010,11770,Tin,0.4146921819342905,24.10299278689089,0.0005542219150097,0.4685708365285751
2010,11781,Tin,0.1693468135340658,-0.0036030288629248,2.5220505047442924e-07,0.3579756420787936
2010,11796,Tin,-0.3818101798084563,21.482618625188675,-6.718551063859498e-05,0.0894736613726213
2010,11842,Tin,-0.4842002119876355,2.929096843883229,-1.0824617034008518e-05,0.1130190489834631
2010,11854,Tin,0.7651039047909488,6.010240490668009,7.660973321122204e-05,0.6432991648826312
2010,11856,Tin,1.0,7.075871478902215,0.0001623504392477,0.8564503491354656
2010,12124,Tin,-0.2571428571428572,2.5880934219795666,-2.142735211120269e-05,0.0808810321130297
2010,12140,Tin,0.3423562358243124,0.0132871488139378,2.313953931824523e-07,0.631924334398297
2010,12141,Tin,0.2761530448893886,0.5428919199158019,5.448026800539002e-06,0.2819233374272251
2010,12151,Tin,-0.1458692213345442,8.629294823307964,3.039472980007282e-05,0.0113790046672362
2010,12181,Tin,-0.1981983874963694,0.573216479528317,6.395785244732888e-07,0.0012406829627525
2010,12262,Tin,0.3485810815172076,0.9936407921976382,5.6710557367450415e-05,0.539463877679515
2010,12389,Tin,0.8019324432487374,0.3087521886904509,4.945919861476924e-06,0.6092402951620943
2010,12395,Tin,0.25882001432477,1.202484149942059,8.446110450194089e-05,0.3746870265809531
2010,12428,Tin,-0.646252455205784,3.6932197008812446,-3.176241758397456e-05,0.1345623116892528
2010,12441,Tin,0.8450415620224465,0.2272649746529293,3.0246851392027166e-06,0.6440436189518652
2010,12471,Tin,0.2083392662935921,2.9876704461603394,6.670595829502351e-05,0.3727575513745508
2010,12544,Tin,0.7820163704413386,-0.1965104387890989,7.773924195944828e-05,0.835264597292943
